e,b,pAB,pAB_err,pBB,pBB_err
60.0,8.96,0.0005166838894629821,9.277518900481431e-05,0.0003333444448148272,7.452565938920557e-05
60.0,9.28,0.0003833397223287055,7.991653558960237e-05,0.00018333638893981566,5.527293367244389e-05
60.0,9.6,0.00036669722476873073,7.816577547711844e-05,0.0004000333361113426,8.164012851066343e-05
60.0,9.92,0.00031668250079170627,7.264044361184556e-05,0.000333350000833375,7.452690133853109e-05
60.0,10.24,0.00041669444629641975,8.332152402393875e-05,0.0001500100006667111,4.999958291485669e-05
60.0,10.56,0.0004333550010833875,8.496949099231853e-05,0.0002333450005833625,6.235679805293291e-05
60.0,10.88,0.00038334611153705125,7.99178673208579e-05,0.00018333944464815494,5.527385483424744e-05
60.0,11.2,0.00035001750087504374,7.636671223427318e-05,0.00021667750054169376,6.0089015007130094e-05
60.0,11.52,0.0003667400146696006,7.81748949686621e-05,0.00015003000600120024,5.000625035922999e-05
60.0,11.84,0.00018333944464815494,5.527385483424744e-05,0.00015000500016667222,4.9997916331561955e-05
60.0,12.16,0.00021668111207413828,6.0090016448951524e-05,0.0001500100006667111,4.999958291485669e-05
60.0,12.48,0.00011667444496299753,4.4096222427818717e-05,0.0002500166677778519,6.454595574282665e-05
60.0,12.8,0.00011667444496299753,4.4096222427818717e-05,0.0002000133342222815,5.77331016160434e-05
60.0,13.12,0.00010000333344444814,4.082414849080303e-05,0.0001166705556851895,4.4094752590498725e-05
60.0,13.44,8.333750020834374e-05,3.726811009551666e-05,0.00011667250029168125,4.409548749691018e-05
60.0,13.76,0.0001166705556851895,4.4094752590498725e-05,6.666888896296543e-05,3.333333327777284e-05
60.0,14.08,3.3335000083337503e-05,2.3571011730120573e-05,0.00013334000033335001,4.713966610368636e-05
60.0,14.4,1.666722224074136e-05,1.6667083342013983e-05,0.00015000500016667222,4.9997916331561955e-05
60.0,14.72,3.333444448148272e-05,2.3570618873377783e-05,6.666888896296543e-05,3.333333327777284e-05
60.0,15.04,5.0003333555570374e-05,2.8868716295592917e-05,6.667111140742716e-05,3.3334444425916664e-05
60.0,15.36,1.666722224074136e-05,1.6667083342013983e-05,3.333444448148272e-05,2.3570618873377783e-05
60.0,15.68,6.667222268522376e-05,3.3335000027768666e-05,3.333611134261188e-05,2.3571797482894437e-05
60.0,16.0,3.3335000083337503e-05,2.3571011730120573e-05,1.6667500041668752e-05,1.6667361138311135e-05
60.0,16.4,3.3335000083337503e-05,2.3571011730120573e-05,0.0,0.0
60.0,16.8,1.6666944449074153e-05,1.666680555497678e-05,1.6666944449074153e-05,1.666680555497678e-05
60.0,17.2,0.0,0.0,3.3335000083337503e-05,2.3571011730120573e-05
60.0,17.6,3.3335000083337503e-05,2.3571011730120573e-05,0.0,0.0
60.0,18.0,0.0,0.0,0.0,0.0
60.0,18.4,0.0,0.0,0.0,0.0
60.0,18.8,1.666777785185679e-05,1.6667638943868705e-05,0.0,0.0
60.0,19.2,0.0,0.0,0.0,0.0
60.0,19.6,1.6667500041668752e-05,1.6667361138311135e-05,0.0,0.0
60.0,20.0,1.666722224074136e-05,1.6667083342013983e-05,0.0,0.0
60.0,20.4,0.0,0.0,0.0,0.0
60.0,20.8,0.0,0.0,0.0,0.0
60.0,21.2,0.0,0.0,0.0,0.0
60.0,21.6,0.0,0.0,0.0,0.0
60.0,22.0,0.0,0.0,0.0,0.0
60.0,22.4,0.0,0.0,0.0,0.0
60.0,22.8,0.0,0.0,0.0,0.0
60.0,23.2,1.666722224074136e-05,1.6667083342013983e-05,0.0,0.0
60.0,23.6,0.0,0.0,0.0,0.0
60.0,24.0,0.0,0.0,0.0,0.0
60.0,24.4,0.0,0.0,0.0,0.0
60.0,24.8,0.0,0.0,0.0,0.0
70.0,0.0,0.0013667350034168376,0.00015082745581245885,0.002666800006667,0.00021054774499901495
70.0,0.4,0.0012667088902963432,0.00014520941833744437,0.0021667388912963766,0.00018982958166091445
70.0,0.8,0.0011167225027918064,0.00013635316951481028,0.0021667750054169374,0.00018983274221021
70.0,1.2,0.0009500316677222574,0.00012577498070258407,0.001400046668222274,0.00015265064373634
70.0,1.6,0.00095,0.00012577079019655824,0.0011166666666666666,0.00013634635566711604
70.0,2.0,0.001116741116074405,0.00013635544094871922,0.0009333955597039803,0.00012467200333052345
70.0,2.4,0.000950063337555837,0.0001257791714878627,0.000716714447629842,0.00010925875387748083
70.0,2.8,0.0007500375018750937,0.00011176705099162999,0.0008167075020417688,0.00011662484690683954
70.0,3.2,0.0008500850085008501,0.00011898510471973957,0.0008334166750008335,0.00011781379179195465
70.0,3.6,0.000883362778759292,0.00012128560435023055,0.0006000200006666889,9.997332694254742e-05
70.0,4.0,0.0008000400020001,0.00011542962574593515,0.0007833725019584313,0.00011422185790382356
70.0,4.4,0.0008666811113518559,0.00012013495242225686,0.0008000133335555593,0.00011542577956796027
70.0,4.8,0.0008,0.00011542385657508878,0.0006,9.996999549864949e-05
70.0,5.2,0.0008000800080008001,0.00011543539549352515,0.00045004500450045,8.659170983603148e-05
70.0,5.6,0.0008833922261484099,0.00012128964568583975,0.0003000200013334222,7.070478366630688e-05
70.0,6.0,0.0009500158335972266,0.0001257728854146663,0.00021667027783796398,6.0087012223622216e-05
70.0,6.4,0.0011667250029168126,0.00013936893644721796,0.00026668000066670003,6.666110979607003e-05
70.0,6.8,0.0010833875027084687,0.0001343048700793475,0.00018334250045835626,5.527477602675509e-05
70.0,7.2,0.000733370001833425,0.00011051913964818655,0.000333350000833375,7.452690133853109e-05
70.0,7.6,0.00075007500750075,0.00011177263780544599,0.00021668833550021668,6.009201943273774e-05
70.0,8.0,0.0005667044469631309,9.716146822313808e-05,6.667111140742716e-05,3.3334444425916664e-05
70.0,8.4,0.0004000466721117464,8.164284962119447e-05,6.667444535195772e-05,3.3336111287037495e-05
70.0,8.8,0.00036669722476873073,7.816577547711844e-05,0.00025002083506958916,6.454703146388353e-05
70.0,9.2,0.00041668750104171875,8.3320135551894e-05,0.00035001750087504374,7.636671223427318e-05
70.0,9.6,0.00026667555585186174,6.665999888872343e-05,0.0003666788892963099,7.816186777489418e-05
70.0,10.0,0.00021668111207413828,6.0090016448951524e-05,0.00028335222348156545,6.871327152908072e-05
70.0,10.4,0.000233341111370379,6.235575885960726e-05,0.00021667388912963766,6.008801359868754e-05
70.0,10.8,0.00028334750070836874,6.871212641292652e-05,0.000200010000500025,5.7732139445820514e-05
70.0,11.2,0.0001666750004166875,5.270287035803577e-05,0.0002333450005833625,6.235679805293291e-05
70.0,11.6,0.0002500041667361123,6.454272879477687e-05,0.0002333372222870381,6.235471970091791e-05
70.0,12.0,1.666861133798943e-05,1.6668472416108552e-05,0.00013334889070391545,4.7142808905191436e-05
70.0,12.4,0.00013334444537044753,4.7141237452058e-05,0.0001166763896991416,4.409695738322556e-05
70.0,12.8,8.33361112037068e-05,3.726748896552772e-05,3.333444448148272e-05,2.3570618873377783e-05
70.0,13.2,3.3335000083337503e-05,2.3571011730120573e-05,0.0001000050002500125,4.082482889327277e-05
70.0,13.6,0.0001166705556851895,4.4094752590498725e-05,5.000166672222407e-05,2.886775399703238e-05
70.0,14.0,1.666805567130594e-05,1.6667916758687157e-05,0.00010000833402783565,4.082618976625478e-05
70.0,14.4,3.333444448148272e-05,2.3570618873377783e-05,5.000166672222407e-05,2.886775399703238e-05
70.0,14.8,1.666805567130594e-05,1.6667916758687157e-05,5.000416701391782e-05,2.886919746893205e-05
70.0,15.2,3.3335000083337503e-05,2.3571011730120573e-05,5.000250012500625e-05,2.8868235138293296e-05
70.0,15.6,0.0,0.0,0.0,0.0
70.0,16.0,1.666722224074136e-05,1.6667083342013983e-05,1.666722224074136e-05,1.6667083342013983e-05
70.0,16.4,3.333555570371358e-05,2.3571404599959237e-05,0.0,0.0
70.0,16.8,0.0,0.0,0.0,0.0
70.0,17.2,0.0,0.0,0.0,0.0
70.0,17.6,0.0,0.0,0.0,0.0
70.0,18.0,0.0,0.0,0.0,0.0
70.0,18.4,1.666777785185679e-05,1.6667638943868705e-05,0.0,0.0
70.0,18.8,0.0,0.0,0.0,0.0
70.0,19.2,0.0,0.0,0.0,0.0
70.0,19.6,0.0,0.0,0.0,0.0
70.0,20.0,0.0,0.0,0.0,0.0
70.0,20.4,0.0,0.0,0.0,0.0
70.0,20.8,0.0,0.0,0.0,0.0
70.0,21.2,0.0,0.0,0.0,0.0
70.0,21.6,0.0,0.0,0.0,0.0
70.0,22.0,0.0,0.0,0.0,0.0
70.0,22.4,0.0,0.0,0.0,0.0
70.0,22.8,0.0,0.0,0.0,0.0
70.0,23.2,0.0,0.0,0.0,0.0
70.0,23.6,0.0,0.0,0.0,0.0
70.0,24.0,0.0,0.0,1.6667500041668752e-05,1.6667361138311135e-05
70.0,24.4,0.0,0.0,0.0,0.0
70.0,24.8,0.0,0.0,0.0,0.0
80.0,0.0,0.0009166819446990783,0.00012354870181383674,0.0025000416673611227,0.0002038722239911679
80.0,0.4,0.0009334266760009334,0.00012467615753804025,0.002000200020002,0.00018240974296749067
80.0,0.8,0.0006333650015834125,0.00010271282783674008,0.0016334150040835376,0.00016486502059427378
80.0,1.2,0.0006000400026668444,9.997665860848972e-05,0.0013167544502966865,0.0001480488816742503
80.0,1.6,0.0006000400026668444,9.997665860848972e-05,0.0010167344489632642,0.00013011331074093866
80.0,2.0,0.0006667222268522376,0.00010538289204089164,0.0009834152846070507,0.00012796679624611996
80.0,2.4,0.000650021667388913,0.00010405293470531234,0.000700023334111137,0.0001079781320450918
80.0,2.8,0.0008167211147409827,0.00011662678998942825,0.0007667177811854123,0.00011300302383586987
80.0,3.2,0.0006666888896296544,0.0001053776244783161,0.0007666922230741025,0.00011299925838797739
80.0,3.6,0.0008166938897963265,0.00011662290388899593,0.00045001500050001665,8.65859381624904e-05
80.0,4.0,0.0007166905563518784,0.00010925511310367378,0.0005666855561852062,9.715823031778749e-05
80.0,4.4,0.0005500183339444648,9.571956768324722e-05,0.0005333511117037235,9.42589003557012e-05
80.0,4.8,0.0007,0.00010797453403465097,0.00028333333333333335,6.870869129345471e-05
80.0,5.2,0.0008333333333333334,0.00011780201532577791,0.00028333333333333335,6.870869129345471e-05
80.0,5.6,0.0010167344489632642,0.00013011331074093866,0.00043336222414827656,8.497090693791035e-05
80.0,6.0,0.0007500250008333611,0.00011176518884446692,0.00021667388912963766,6.008801359868754e-05
80.0,6.4,0.0009167125022917813,0.0001235528184203516,0.00011667250029168125,4.409548749691018e-05
80.0,6.8,0.0009000600040002666,0.00012242751937231164,0.00026668444562970864,6.666222074044439e-05
80.0,7.2,0.0007167025017917562,0.00010925693346024688,0.000200010000500025,5.7732139445820514e-05
80.0,7.6,0.0006833561118703956,0.00010668582380247512,0.00021667388912963766,6.008801359868754e-05
80.0,8.0,0.0004333694474539545,8.497232293069403e-05,0.00010000833402783565,4.082618976625478e-05
80.0,8.4,0.0003833397223287055,7.991653558960237e-05,0.00013333555559259322,4.713809486006604e-05
80.0,8.8,0.00025002083506958916,6.454703146388353e-05,0.00018334861238436537,5.5276618503888877e-05
80.0,9.2,0.00020000333338888982,5.773021520158376e-05,0.00010000166669444491,4.082346811101262e-05
80.0,9.6,0.00021667750054169376,6.0089015007130094e-05,0.000333350000833375,7.452690133853109e-05
80.0,10.0,0.00015001500150015003,5.0001249609259746e-05,0.0003166983365003167,7.264407542189729e-05
80.0,10.4,0.00013333555559259322,4.713809486006604e-05,0.0002500041667361123,6.454272879477687e-05
80.0,10.8,0.00028334750070836874,6.871212641292652e-05,8.333750020834374e-05,3.726811009551666e-05
80.0,11.2,0.0001,4.082278775390039e-05,0.00013333333333333334,4.713730927753435e-05
80.0,11.6,6.666888896296543e-05,3.333333327777284e-05,0.00026667555585186174,6.665999888872343e-05
80.0,12.0,0.0001000050002500125,4.082482889327277e-05,0.00013334000033335001,4.713966610368636e-05
80.0,12.4,1.666805567130594e-05,1.6667916758687157e-05,6.667222268522376e-05,3.3335000027768666e-05
80.0,12.8,5.0003333555570374e-05,2.8868716295592917e-05,8.333888925928395e-05,3.726873124621045e-05
80.0,13.2,3.333444448148272e-05,2.3570618873377783e-05,8.33361112037068e-05,3.726748896552772e-05
80.0,13.6,0.0,0.0,6.667222268522376e-05,3.3335000027768666e-05
80.0,14.0,0.0,0.0,1.666722224074136e-05,1.6667083342013983e-05
80.0,14.4,0.0,0.0,0.0,0.0
80.0,14.8,0.0,0.0,0.0,0.0
80.0,15.2,0.0,0.0,1.6667500041668752e-05,1.6667361138311135e-05
80.0,15.6,0.0,0.0,0.0,0.0
80.0,16.0,0.0,0.0,0.0,0.0
80.0,16.4,0.0,0.0,0.0,0.0
80.0,16.8,0.0,0.0,0.0,0.0
80.0,17.2,1.666722224074136e-05,1.6667083342013983e-05,0.0,0.0
80.0,17.6,0.0,0.0,0.0,0.0
80.0,18.0,0.0,0.0,0.0,0.0
80.0,18.4,0.0,0.0,0.0,0.0
80.0,18.8,0.0,0.0,0.0,0.0
80.0,19.2,0.0,0.0,0.0,0.0
80.0,19.6,0.0,0.0,0.0,0.0
80.0,20.0,0.0,0.0,0.0,0.0
80.0,20.4,0.0,0.0,0.0,0.0
80.0,20.8,0.0,0.0,0.0,0.0
80.0,21.2,0.0,0.0,0.0,0.0
80.0,21.6,0.0,0.0,0.0,0.0
80.0,22.0,0.0,0.0,1.6667500041668752e-05,1.6667361138311135e-05
80.0,22.4,0.0,0.0,0.0,0.0
80.0,22.8,0.0,0.0,0.0,0.0
80.0,23.2,0.0,0.0,0.0,0.0
80.0,23.6,0.0,0.0,1.666777785185679e-05,1.6667638943868705e-05
80.0,24.0,0.0,0.0,0.0,0.0
80.0,24.4,0.0,0.0,0.0,0.0
80.0,24.8,0.0,0.0,0.0,0.0
90.0,0.0,0.000650021667388913,0.00010405293470531234,0.0026834227807593586,0.00021119940156613068
90.0,0.4,0.0007666922230741025,0.00011299925838797739,0.0018500616687222907,0.00017543757186092607
90.0,0.8,0.0005000166672222407,9.126730977358098e-05,0.0014667155571852395,0.00015623769941433186
90.0,1.2,0.0005333688912594173,9.426204169010878e-05,0.001116741116074405,0.00013635544094871922
90.0,1.6,0.0006000200006666889,9.997332694254742e-05,0.0007500250008333611,0.00011176518884446692
90.0,2.0,0.0004333477782592753,8.496807509391624e-05,0.0009000300010000333,0.00012242344015715378
90.0,2.4,0.0003833652804400367,7.992186278094182e-05,0.000566713892824402,9.716308725674479e-05
90.0,2.8,0.0005166925012917312,9.277673493558573e-05,0.0005833625014584063,9.857749423823956e-05
90.0,3.2,0.0005000250012500625,9.126883059096169e-05,0.0005333600013334001,9.426047099673289e-05
90.0,3.6,0.0005666950014167375,9.715984924348655e-05,0.000600030001500075,9.997499274776163e-05
90.0,4.0,0.0005333422223703729,9.425732976701112e-05,0.00040000666677777964,8.163468683372359e-05
90.0,4.4,0.00045001500050001665,8.65859381624904e-05,0.0006333544451481716,0.00010271111644168672
90.0,4.8,0.0006333544451481716,0.00010271111644168672,0.0003666788892963099,7.816186777489418e-05
90.0,5.2,0.000733370001833425,0.00011051913964818655,0.00045002250112505623,8.65873810087424e-05
90.0,5.6,0.0006666666666666666,0.00010537411306247709,0.00021666666666666666,6.0086010881932434e-05
90.0,6.0,0.000650021667388913,0.00010405293470531234,0.0002000066668888963,5.7731177307667836e-05
90.0,6.4,0.0006333861155096258,0.00010271625079794621,0.00015001250104175348,5.000041624816897e-05
90.0,6.8,0.0005833625014584063,9.857749423823956e-05,0.000200010000500025,5.7732139445820514e-05
90.0,7.2,0.0006166872229074302,0.00010135148938433134,8.33361112037068e-05,3.726748896552772e-05
90.0,7.6,0.0005666761112685211,9.71566114460382e-05,0.00018333638893981566,5.527293367244389e-05
90.0,8.0,0.00041669444629641975,8.332152402393875e-05,0.0001500100006667111,4.999958291485669e-05
90.0,8.4,0.00026668000066670003,6.666110979607003e-05,0.0001666750004166875,5.270287035803577e-05
90.0,8.8,0.00018334250045835626,5.527477602675509e-05,0.0001666750004166875,5.270287035803577e-05
90.0,9.2,0.00021667388912963766,6.008801359868754e-05,0.00026667555585186174,6.665999888872343e-05
90.0,9.6,0.0001000050002500125,4.082482889327277e-05,0.000200010000500025,5.7732139445820514e-05
90.0,10.0,0.000200010000500025,5.7732139445820514e-05,0.00021667750054169376,6.0089015007130094e-05
90.0,10.4,0.00021667750054169376,6.0089015007130094e-05,0.0002333450005833625,6.235679805293291e-05
90.0,10.8,0.00015000250004166735,4.999708308157675e-05,0.00011666861114351905,4.409401770858314e-05
90.0,11.2,0.00013333555559259322,4.713809486006604e-05,0.00018333638893981566,5.527293367244389e-05
90.0,11.6,0.00010000166669444491,4.082346811101262e-05,0.00013333555559259322,4.713809486006604e-05
90.0,12.0,1.6666944449074153e-05,1.666680555497678e-05,8.333472224537075e-05,3.72668678562426e-05
90.0,12.4,5.0000833347222455e-05,2.8867272871809373e-05,0.00021667027783796398,6.0087012223622216e-05
90.0,12.8,3.333444448148272e-05,2.3570618873377783e-05,0.00013333777792593087,4.713888046878294e-05
90.0,13.2,0.0,0.0,0.00011667250029168125,4.409548749691018e-05
90.0,13.6,0.0,0.0,5.000166672222407e-05,2.886775399703238e-05
90.0,14.0,0.0,0.0,0.0,0.0
90.0,14.4,0.0,0.0,0.0,0.0
90.0,14.8,1.666777785185679e-05,1.6667638943868705e-05,0.0,0.0
90.0,15.2,0.0,0.0,0.0,0.0
90.0,15.6,0.0,0.0,0.0,0.0
90.0,16.0,0.0,0.0,0.0,0.0
90.0,16.4,0.0,0.0,0.0,0.0
90.0,16.8,0.0,0.0,0.0,0.0
90.0,17.2,0.0,0.0,0.0,0.0
90.0,17.6,0.0,0.0,0.0,0.0
90.0,18.0,0.0,0.0,0.0,0.0
90.0,18.4,0.0,0.0,0.0,0.0
90.0,18.8,0.0,0.0,0.0,0.0
90.0,19.2,0.0,0.0,0.0,0.0
90.0,19.6,0.0,0.0,0.0,0.0
90.0,20.0,0.0,0.0,0.0,0.0
90.0,20.4,0.0,0.0,0.0,0.0
90.0,20.8,0.0,0.0,0.0,0.0
90.0,21.2,0.0,0.0,0.0,0.0
90.0,21.6,0.0,0.0,0.0,0.0
90.0,22.0,0.0,0.0,0.0,0.0
90.0,22.4,0.0,0.0,0.0,0.0
90.0,22.8,0.0,0.0,0.0,0.0
90.0,23.2,0.0,0.0,0.0,0.0
90.0,23.6,0.0,0.0,0.0,0.0
90.0,24.0,0.0,0.0,0.0,0.0
90.0,24.4,0.0,0.0,0.0,0.0
90.0,24.8,0.0,0.0,0.0,0.0
100.0,0.0,0.0004000333361113426,8.164012851066343e-05,0.0024168680723393615,0.0002004672773258627
100.0,0.4,0.00040002000100005,8.16374075815125e-05,0.001933430004833575,0.000179340846001272
100.0,0.8,0.0003000200013334222,7.070478366630688e-05,0.0012834188945929728,0.00014616527105071962
100.0,1.2,0.000283356946412201,6.87144166834032e-05,0.0010000833402783566,0.00012904562742564111
100.0,1.6,0.0005666855561852062,9.715823031778749e-05,0.0007666922230741025,0.00011299925838797739
100.0,2.0,0.0005333422223703729,9.425732976701112e-05,0.0005333422223703729,9.425732976701112e-05
100.0,2.4,0.0004333333333333333,8.496524343867082e-05,0.0005333333333333334,9.425575923066e-05
100.0,2.8,0.000466690001166725,8.817553764941983e-05,0.0006166975015417437,0.00010135317813907733
100.0,3.2,0.0005833625014584063,9.857749423823956e-05,0.000466690001166725,8.817553764941983e-05
100.0,3.6,0.0005000666755567409,9.127643543818498e-05,0.00045006000800106683,8.659459596135918e-05
100.0,4.0,0.0005167097258104842,9.277982695169453e-05,0.0007500625052087674,0.00011177077547211641
100.0,4.4,0.0005333688912594173,9.426204169010878e-05,0.00046669777985199013,8.817700699658263e-05
100.0,4.8,0.0005000333355557038,9.127035145902699e-05,0.0003000200013334222,7.070478366630688e-05
100.0,5.2,0.0007833594453148438,0.00011421995488898234,0.00025000833361112036,6.45438044082751e-05
100.0,5.6,0.0005000083334722246,9.126578900688235e-05,0.00020000333338888982,5.773021520158376e-05
100.0,6.0,0.0006000100001666694,9.997166119284431e-05,0.00015000250004166735,4.999708308157675e-05
100.0,6.4,0.000650021667388913,0.00010405293470531234,0.0001666722224074136,5.270199202079831e-05
100.0,6.8,0.0005000333355557038,9.127035145902699e-05,0.0001666777785185679,5.270374872455066e-05
100.0,7.2,0.0006000200006666889,9.997332694254742e-05,6.666888896296543e-05,3.333333327777284e-05
100.0,7.6,0.0003500116670555685,7.636543963613767e-05,0.00013333777792593087,4.713888046878294e-05
100.0,8.0,0.0003166772225740858,7.26392330891918e-05,0.00015000500016667222,4.9997916331561955e-05
100.0,8.4,0.000233341111370379,6.235575885960726e-05,8.33361112037068e-05,3.726748896552772e-05
100.0,8.8,0.0001000050002500125,4.082482889327277e-05,0.00021667750054169376,6.0089015007130094e-05
100.0,9.2,0.0001666777785185679,5.270374872455066e-05,0.00021668111207413828,6.0090016448951524e-05
100.0,9.6,0.00015001500150015003,5.0001249609259746e-05,0.0002666933360002667,6.666444274028384e-05
100.0,10.0,8.333472224537075e-05,3.72668678562426e-05,8.333472224537075e-05,3.72668678562426e-05
100.0,10.4,0.0001000050002500125,4.082482889327277e-05,0.00015000750037501875,4.999874960932148e-05
100.0,10.8,0.00015000750037501875,4.999874960932148e-05,0.000200010000500025,5.7732139445820514e-05
100.0,11.2,0.00015000500016667222,4.9997916331561955e-05,0.0002000066668888963,5.7731177307667836e-05
100.0,11.6,5.000166672222407e-05,2.886775399703238e-05,0.00018333944464815494,5.527385483424744e-05
100.0,12.0,0.0,0.0,0.0001166705556851895,4.4094752590498725e-05
100.0,12.4,1.6666944449074153e-05,1.666680555497678e-05,8.333472224537075e-05,3.72668678562426e-05
100.0,12.8,0.0,0.0,3.333444448148272e-05,2.3570618873377783e-05
100.0,13.2,0.0,0.0,5.0000833347222455e-05,2.8867272871809373e-05
100.0,13.6,0.0,0.0,3.3333888898148306e-05,2.357022602973022e-05
100.0,14.0,0.0,0.0,5.000166672222407e-05,2.886775399703238e-05
100.0,14.4,0.0,0.0,0.0,0.0
100.0,14.8,0.0,0.0,1.6667500041668752e-05,1.6667361138311135e-05
100.0,15.2,0.0,0.0,0.0,0.0
100.0,15.6,0.0,0.0,0.0,0.0
100.0,16.0,0.0,0.0,0.0,0.0
100.0,16.4,0.0,0.0,0.0,0.0
100.0,16.8,0.0,0.0,0.0,0.0
100.0,17.2,0.0,0.0,0.0,0.0
100.0,17.6,0.0,0.0,0.0,0.0
100.0,18.0,0.0,0.0,0.0,0.0
100.0,18.4,0.0,0.0,0.0,0.0
100.0,18.8,0.0,0.0,0.0,0.0
100.0,19.2,0.0,0.0,0.0,0.0
100.0,19.6,0.0,0.0,0.0,0.0
100.0,20.0,0.0,0.0,0.0,0.0
