e,b,n12,n23,n31,nd,nc,rej,time
586.0,34.5,0,0,0,30000,0,0,71.35104870796204
560.0,24.5,0,0,0,30000,0,0,185.75576996803284
560.0,24.0,0,0,0,29999,0,1,194.7907531261444
560.0,25.5,0,0,0,30000,0,0,184.34039974212646
560.0,25.0,0,0,0,30000,0,0,196.65082550048828
560.0,27.0,0,0,0,30000,0,0,175.33440375328064
560.0,26.5,0,0,0,30000,0,0,177.6573202610016
560.0,26.0,0,0,0,29999,0,1,180.54355883598328
560.0,27.5,0,0,0,30000,0,0,169.21446061134338
560.0,28.5,0,0,0,30000,0,0,166.408349275589
560.0,28.0,0,0,0,30000,0,0,173.82808256149292
560.0,30.5,0,0,0,30000,0,0,157.6250081062317
560.0,29.5,0,0,0,30000,0,0,163.0640833377838
560.0,29.0,0,0,0,29999,0,1,165.95468378067017
560.0,30.0,0,0,0,30000,0,0,182.74100542068481
560.0,31.0,0,0,0,30000,0,0,166.43161249160767
560.0,31.5,0,0,0,30000,0,0,152.39811444282532
560.0,32.5,0,0,0,30000,0,0,150.8394329547882
560.0,32.0,0,0,0,30000,0,0,155.4160692691803
560.0,2.75,146,74,74,29706,0,0,1113.7072956562042
560.0,2.25,162,101,88,29649,0,0,1182.5428075790405
560.0,2.5,154,79,75,29692,0,0,1189.3592422008514
560.0,0.0,163,156,167,29514,0,0,1192.8857090473175
560.0,1.75,147,114,105,29634,0,0,1199.4040534496307
560.0,2.0,174,108,93,29625,0,0,1268.8856389522552
560.0,0.25,162,156,162,29519,0,1,1314.8800129890442
560.0,1.5,172,123,135,29568,0,2,1365.2494072914124
560.0,0.5,158,163,166,29512,0,1,1367.6530678272247
560.0,1.0,157,158,153,29532,0,0,1404.3910827636719
560.0,1.25,160,157,147,29536,0,0,1416.4752242565155
560.0,0.75,188,136,169,29507,0,0,1425.3517775535583
560.0,3.25,164,59,75,29702,0,0,1125.2835426330566
560.0,3.0,184,85,93,29638,0,0,1232.9962260723114
560.0,6.0,110,60,63,29766,0,1,1115.7359302043915
560.0,6.25,128,63,73,29736,0,0,1213.9086456298828
560.0,6.5,136,65,70,29729,0,0,1229.428668498993
560.0,6.75,112,67,65,29756,0,0,1135.0210313796997
560.0,7.0,104,57,64,29775,0,0,1109.6633434295654
560.0,7.25,114,55,58,29773,0,0,1164.5793311595917
560.0,7.5,111,40,43,29805,0,1,1191.8731577396393
560.0,7.75,120,32,37,29811,0,0,1153.3629014492035
560.0,8.0,120,40,41,29799,0,0,1258.414807319641
560.0,8.25,117,43,46,29794,0,0,1292.852816104889
560.0,8.5,93,34,43,29829,0,1,1169.2000849246979
560.0,8.75,107,33,25,29835,0,0,1187.1149363517761
560.0,9.0,107,34,19,29840,0,0,1213.9010677337646
560.0,9.25,104,32,39,29825,0,0,1236.902070760727
560.0,9.75,95,25,25,29855,0,0,1244.6475274562836
560.0,9.5,108,29,24,29838,0,1,1315.195167541504
560.0,10.0,100,31,18,29851,0,0,1268.7601478099823
560.0,10.25,97,39,33,29831,0,0,1301.8803687095642
560.0,10.5,89,33,32,29846,0,0,1171.6107742786407
560.0,10.75,82,22,33,29863,0,0,1162.5804798603058
560.0,11.25,73,18,30,29879,0,0,984.6706063747406
560.0,11.0,79,26,25,29870,0,0,1089.1646382808685
560.0,11.5,70,21,17,29892,0,0,1115.947987794876
560.0,11.75,73,27,26,29873,0,1,1061.0619637966156
560.0,12.0,58,22,19,29901,0,0,888.0464963912964
560.0,12.25,55,11,15,29919,0,0,1141.1336138248444
560.0,12.5,43,11,18,29928,0,0,747.4481384754181
560.0,12.75,58,14,11,29917,0,0,1119.6155591011047
560.0,13.0,64,15,18,29903,0,0,792.1801025867462
560.0,13.5,59,8,10,29923,0,0,760.4674580097198
560.0,13.25,72,8,9,29911,0,0,969.3094177246094
560.0,13.75,52,8,6,29934,0,0,629.0377397537231
560.0,14.0,43,9,5,29943,0,0,587.0866982936859
560.0,14.25,40,4,6,29950,0,0,755.8811974525452
560.0,14.5,29,6,8,29957,0,0,733.8980367183685
560.0,14.75,27,4,5,29964,0,0,522.7879235744476
560.0,15.0,13,6,8,29973,0,0,608.917329788208
560.0,15.25,22,3,6,29968,0,1,569.5976374149323
560.0,15.5,17,6,4,29973,0,0,544.0981395244598
560.0,15.75,12,3,5,29980,0,0,385.5255253314972
560.0,16.0,9,4,6,29981,0,0,457.2662093639374
560.0,16.25,6,3,7,29984,0,0,336.35362124443054
560.0,16.5,9,4,3,29984,0,0,346.9594135284424
560.0,16.75,6,3,3,29988,0,0,391.78723311424255
560.0,17.25,3,2,3,29992,0,0,340.55244755744934
560.0,17.5,2,2,1,29995,0,0,295.7016444206238
560.0,17.0,5,5,5,29984,0,1,392.2471196651459
560.0,18.0,2,2,1,29995,0,0,307.92739939689636
560.0,18.75,2,1,0,29997,0,0,252.82283997535706
560.0,18.5,5,1,2,29992,0,0,276.58003187179565
560.0,17.75,1,3,2,29994,0,0,346.2045578956604
560.0,18.25,4,3,2,29991,0,0,339.5358712673187
560.0,19.0,1,0,0,29999,0,0,250.18841338157654
560.0,19.25,3,3,1,29993,0,0,282.07703709602356
560.0,19.5,2,0,1,29997,0,0,290.6669340133667
560.0,19.75,0,0,0,30000,0,0,245.0766384601593
560.0,20.25,0,0,0,30000,0,0,240.63897109031677
560.0,20.0,0,0,1,29999,0,0,253.4675328731537
560.0,21.0,3,0,1,29996,0,0,235.18321132659912
560.0,20.5,0,0,1,29999,0,0,240.56428956985474
560.0,21.5,0,0,0,30000,0,0,217.39188408851624
560.0,21.25,0,0,0,30000,0,0,228.8715648651123
560.0,20.75,0,0,1,29998,0,1,263.7938129901886
560.0,21.75,0,0,0,29999,0,1,210.58232021331787
560.0,22.0,0,0,0,30000,0,0,205.68179202079773
560.0,22.25,0,0,0,30000,0,0,203.07668662071228
690.0,0.0,144,111,96,29649,0,0,1013.5753333568573
690.0,0.5,166,109,123,29602,0,0,1120.9016754627228
690.0,1.0,181,110,137,29572,0,0,1222.4080655574799
690.0,1.5,170,110,87,29633,0,0,1112.798365354538
690.0,2.5,137,79,70,29713,0,1,999.2161259651184
690.0,2.0,127,96,93,29684,0,0,1047.135850906372
690.0,3.5,145,39,63,29753,0,0,1003.4580006599426
690.0,3.0,150,69,52,29729,0,0,1036.9071869850159
690.0,4.0,150,51,56,29743,0,0,1029.87743806839
690.0,4.5,139,56,42,29763,0,0,1028.5220935344696
3160.0,0.0,26,18,11,29945,0,0,198.75231075286865
3160.0,0.5,22,8,10,29960,0,0,188.13794350624084
3160.0,1.0,18,9,9,29964,0,0,194.22721791267395
690.0,5.0,126,51,36,29787,0,0,1026.6808624267578
690.0,5.5,143,40,39,29778,0,0,1147.2094304561615
690.0,6.0,120,56,38,29786,0,0,1191.032907485962
690.0,6.5,103,48,45,29804,0,0,1150.6260604858398
690.0,7.0,102,51,39,29808,0,0,1162.7768392562866
690.0,7.5,91,23,23,29863,0,0,1100.0695803165436
690.0,8.0,110,22,25,29843,0,0,1149.9702694416046
690.0,8.5,93,25,21,29861,0,0,1099.907378435135
690.0,9.5,98,23,22,29857,0,0,1187.7169189453125
690.0,9.0,98,27,17,29858,0,0,1281.008018732071
690.0,15.5,11,4,5,29980,0,0,375.0746569633484
690.0,15.0,17,1,8,29974,0,0,432.48675060272217
690.0,14.5,26,3,1,29970,0,0,460.8517155647278
690.0,13.5,46,8,4,29942,0,0,684.3455581665039
690.0,14.0,39,3,5,29953,0,0,686.453138589859
690.0,10.5,76,13,18,29892,0,1,1057.3355720043182
690.0,10.0,79,24,17,29880,0,0,1164.5431778430939
690.0,16.0,5,3,1,29991,0,0,375.45174646377563
690.0,16.5,4,4,2,29990,0,0,321.5291464328766
690.0,13.0,49,8,3,29940,0,0,771.6298542022705
690.0,17.0,4,3,0,29993,0,0,314.4978415966034
690.0,12.5,58,10,9,29923,0,0,797.4731152057648
690.0,12.0,54,18,11,29917,0,0,826.5799055099487
690.0,11.0,61,19,17,29903,0,0,904.6341817378998
690.0,11.5,65,14,14,29907,0,0,939.751335144043
690.0,18.0,2,0,1,29997,0,0,276.09498596191406
690.0,20.5,1,0,0,29998,0,1,218.1198971271515
690.0,18.5,0,0,0,30000,0,0,249.80056238174438
690.0,17.5,2,0,2,29996,0,0,282.10633182525635
690.0,20.0,0,0,0,30000,0,0,232.0055992603302
690.0,21.5,0,0,0,30000,0,0,206.6228175163269
690.0,19.5,2,0,0,29998,0,0,244.76516008377075
690.0,21.0,0,0,0,30000,0,0,218.3908143043518
690.0,22.0,0,0,0,30000,0,0,216.0662317276001
690.0,19.0,0,1,0,29999,0,0,309.6296944618225
690.0,22.5,0,0,0,30000,0,0,207.78734874725342
690.0,23.0,0,0,0,30000,0,0,205.18057894706726
690.0,26.0,0,0,0,30000,0,0,176.6435215473175
690.0,25.5,0,0,0,30000,0,0,178.84682822227478
690.0,25.0,0,0,0,30000,0,0,184.1103811264038
690.0,24.5,0,0,0,30000,0,0,184.75923371315002
690.0,23.5,0,0,0,30000,0,0,190.43300223350525
690.0,24.0,0,0,0,30000,0,0,200.77505707740784
690.0,27.0,0,0,0,30000,0,0,182.65697073936462
690.0,26.5,0,0,0,30000,0,0,185.36976742744446
690.0,27.5,0,0,0,29999,0,1,165.8040680885315
690.0,28.0,0,0,0,30000,0,0,176.94430017471313
690.0,28.5,0,0,0,30000,0,0,173.63380217552185
690.0,29.0,0,0,0,30000,0,0,170.98795199394226
690.0,29.5,0,0,0,30000,0,0,158.10525131225586
690.0,32.0,0,0,0,30000,0,0,151.4436113834381
690.0,31.5,0,0,0,30000,0,0,152.0198094844818
690.0,31.0,0,0,0,30000,0,0,154.31446361541748
690.0,30.0,0,0,0,30000,0,0,156.77402710914612
690.0,30.5,1,0,0,29999,0,0,167.41994547843933
690.0,32.5,0,0,0,30000,0,0,147.3221879005432
690.0,34.0,0,0,0,30000,0,0,153.9558277130127
690.0,33.5,0,0,0,30000,0,0,156.65388894081116
690.0,33.0,0,0,0,29999,0,1,156.6513798236847
690.0,34.5,0,0,0,30000,0,0,150.12121295928955
3160.0,1.5,34,13,8,29944,0,1,209.25589323043823
3160.0,2.0,25,10,9,29956,0,0,200.07586097717285
3160.0,2.5,41,6,7,29946,0,0,256.51782965660095
3160.0,3.0,29,8,4,29959,0,0,234.48747849464417
3160.0,3.5,20,1,2,29976,0,1,232.2071349620819
3160.0,4.0,22,3,6,29969,0,0,263.03405475616455
3160.0,4.5,20,2,4,29974,0,0,276.92281198501587
3160.0,5.0,26,6,3,29965,0,0,298.132399559021
3160.0,5.5,18,9,3,29970,0,0,293.75926518440247
3160.0,6.0,29,4,2,29964,0,1,358.92061948776245
3160.0,6.5,26,1,4,29968,0,1,319.42465567588806
3160.0,7.0,25,3,3,29969,0,0,345.0327365398407
3160.0,7.5,26,2,1,29971,0,0,406.16178035736084
3160.0,8.0,25,0,0,29975,0,0,325.8163015842438
820.0,0.0,151,87,89,29673,0,0,941.185596704483
820.0,0.5,153,101,84,29662,0,0,956.0400760173798
3160.0,8.5,24,1,3,29972,0,0,408.411096572876
3160.0,9.0,10,1,3,29986,0,0,391.4186146259308
820.0,1.0,146,82,84,29688,0,0,960.9269959926605
820.0,1.5,128,83,65,29724,0,0,936.7347719669342
820.0,2.5,115,55,58,29772,0,0,865.2261054515839
820.0,2.0,114,55,60,29771,0,0,890.2372162342072
3160.0,12.0,0,0,0,30000,0,0,122.91008925437927
3160.0,11.0,0,0,0,30000,0,0,223.7527997493744
3160.0,12.5,1,0,0,29999,0,0,130.0276460647583
3160.0,11.5,0,0,0,30000,0,0,270.8246328830719
3160.0,10.5,2,0,0,29998,0,0,300.5352461338043
3160.0,13.0,0,0,0,30000,0,0,113.60770535469055
3160.0,9.5,7,0,1,29991,0,1,374.1319782733917
3160.0,10.0,2,0,1,29997,0,0,379.63433384895325
3160.0,13.5,0,0,0,30000,0,0,108.90836596488953
3160.0,14.0,0,0,0,30000,0,0,105.78618860244751
3160.0,14.5,0,0,0,29999,0,1,101.71923875808716
3160.0,15.0,0,0,0,30000,0,0,98.92490410804749
3160.0,15.5,0,0,0,30000,0,0,96.7485408782959
3160.0,16.5,0,0,0,30000,0,0,92.42119312286377
3160.0,16.0,0,0,0,30000,0,0,95.0764513015747
3160.0,17.0,0,0,0,30000,0,0,89.78747892379761
3160.0,17.5,0,0,0,29999,0,1,87.7238290309906
3160.0,18.0,0,0,0,30000,0,0,85.71776032447815
820.0,3.0,117,42,41,29800,0,0,855.1583297252655
3160.0,18.5,0,0,0,29999,0,1,84.48434400558472
3160.0,20.0,0,0,0,30000,0,0,78.90179300308228
3160.0,19.0,0,0,0,30000,0,0,82.05987644195557
3160.0,19.5,0,0,0,30000,0,0,80.40588140487671
3160.0,20.5,0,0,0,29999,0,1,76.78341817855835
820.0,3.5,120,39,59,29782,0,0,874.301052570343
3160.0,21.0,0,0,0,30000,0,0,75.88854146003723
3160.0,22.5,0,0,0,30000,0,0,72.1091480255127
3160.0,23.0,0,0,0,30000,0,0,71.58791041374207
3160.0,22.0,0,0,0,30000,0,0,73.12701320648193
3160.0,21.5,1,0,0,29999,0,0,76.1653082370758
3160.0,23.5,0,0,0,30000,0,0,69.90132188796997
3160.0,24.0,0,0,0,30000,0,0,69.11520218849182
3160.0,25.5,0,0,0,30000,0,0,66.71863985061646
3160.0,25.0,0,0,0,30000,0,0,67.5545425415039
3160.0,24.5,0,0,0,30000,0,0,68.35456681251526
3160.0,26.0,0,0,0,30000,0,0,65.96207618713379
3160.0,26.5,0,0,0,30000,0,0,64.65600991249084
3160.0,27.0,0,0,0,30000,0,0,63.280295848846436
3160.0,28.0,0,0,0,30000,0,0,62.25725603103638
3160.0,28.5,0,0,0,30000,0,0,61.96190094947815
3160.0,27.5,0,0,0,30000,0,0,63.465415477752686
3160.0,29.0,0,0,0,30000,0,0,61.543991565704346
3160.0,29.5,0,0,0,30000,0,0,60.90831780433655
3160.0,30.0,0,0,0,30000,0,0,59.51083421707153
3160.0,31.5,0,0,0,30000,0,0,57.51764702796936
3160.0,30.5,0,0,0,30000,0,0,58.95148324966431
3160.0,31.0,0,0,0,30000,0,0,58.94189119338989
3160.0,32.0,0,0,0,30000,0,0,57.921801805496216
3160.0,32.5,0,0,0,30000,0,0,56.99041557312012
3160.0,33.0,0,0,0,30000,0,0,56.275567293167114
3160.0,33.5,0,0,0,30000,0,0,55.346383810043335
3160.0,34.5,0,0,0,30000,0,0,55.07318687438965
3160.0,35.0,0,0,0,29999,0,1,55.11529064178467
3160.0,34.0,1,0,0,29999,0,0,55.9704053401947
3160.0,37.0,0,0,0,30000,0,0,53.17813682556152
3160.0,39.0,0,0,0,29999,0,1,51.721930742263794
3160.0,47.0,0,0,0,30000,0,0,46.62401008605957
3160.0,45.0,0,0,0,30000,0,0,48.00668215751648
3160.0,41.0,0,0,0,30000,0,0,49.96289110183716
3160.0,43.0,0,0,0,30000,0,0,49.24972200393677
3160.0,49.0,0,0,0,30000,0,0,45.482908964157104
3160.0,51.0,0,0,0,30000,0,0,45.05776405334473
3160.0,53.0,0,0,0,30000,0,0,43.926456928253174
820.0,8.0,79,20,14,29887,0,0,904.9102118015289
820.0,7.0,77,29,30,29864,0,0,910.2321898937225
820.0,4.0,115,45,42,29798,0,0,941.5784509181976
820.0,7.5,91,19,18,29872,0,0,944.7590546607971
820.0,5.0,92,37,44,29827,0,0,992.6187214851379
820.0,4.5,104,43,49,29804,0,0,1006.7433655261993
820.0,6.0,114,40,44,29802,0,0,1047.760895729065
820.0,5.5,100,35,44,29821,0,0,1048.8067195415497
820.0,8.5,83,11,23,29883,0,0,1161.0396258831024
820.0,6.5,125,32,41,29802,0,0,1162.7765040397644
820.0,9.5,85,18,26,29870,0,1,1097.5295867919922
820.0,9.0,85,22,15,29877,0,1,1188.7628047466278
820.0,14.5,19,2,3,29976,0,0,407.84243750572205
820.0,13.0,32,4,6,29958,0,0,602.8304522037506
820.0,15.5,7,1,2,29990,0,0,343.7140064239502
820.0,15.0,6,2,4,29988,0,0,397.72380781173706
820.0,14.0,29,5,5,29961,0,0,558.0703587532043
820.0,12.5,38,5,4,29953,0,0,727.8805093765259
820.0,13.5,28,3,3,29966,0,0,672.6748509407043
820.0,12.0,50,8,7,29935,0,0,775.4515452384949
820.0,16.0,2,3,4,29991,0,0,307.3029341697693
820.0,17.5,0,1,2,29997,0,0,235.548841714859
820.0,17.0,3,1,1,29995,0,0,273.17504596710205
820.0,18.5,0,0,0,30000,0,0,236.75206661224365
820.0,16.5,2,1,1,29996,0,0,309.2739543914795
820.0,19.5,0,0,0,30000,0,0,223.385493516922
820.0,18.0,1,0,0,29999,0,0,286.7659571170807
820.0,19.0,0,0,0,30000,0,0,289.3887414932251
820.0,20.0,0,0,0,30000,0,0,194.86596393585205
820.0,21.5,0,0,0,30000,0,0,198.3554985523224
820.0,21.0,0,0,0,30000,0,0,199.62561440467834
820.0,22.0,0,0,0,30000,0,0,194.47869992256165
820.0,20.5,0,0,0,30000,0,0,245.24269890785217
820.0,23.0,0,0,0,30000,0,0,197.5363209247589
820.0,22.5,0,0,0,30000,0,0,198.3382751941681
820.0,23.5,0,0,0,30000,0,0,185.87904357910156
820.0,24.0,0,0,0,30000,0,0,166.0293915271759
820.0,24.5,0,0,0,30000,0,0,178.29020285606384
820.0,25.0,0,0,0,30000,0,0,170.14701461791992
820.0,25.5,0,0,0,30000,0,0,176.03204607963562
820.0,26.0,0,0,0,30000,0,0,168.82892179489136
820.0,27.0,0,0,0,30000,0,0,167.58904767036438
820.0,26.5,0,0,0,30000,0,0,171.19785523414612
820.0,27.5,0,0,0,30000,0,0,164.91412043571472
820.0,28.0,0,0,0,30000,0,0,150.5665318965912
820.0,29.0,0,0,0,29999,0,1,152.03804969787598
820.0,30.0,0,0,0,30000,0,0,155.5426366329193
820.0,28.5,0,0,0,30000,0,0,155.48717427253723
820.0,29.5,0,0,0,30000,0,0,157.0527698993683
820.0,31.0,0,0,0,30000,0,0,151.61467623710632
820.0,30.5,0,0,0,30000,0,0,154.96535968780518
820.0,11.5,43,9,5,29943,0,0,789.5166764259338
820.0,11.0,54,10,10,29926,0,0,884.358273267746
820.0,10.0,60,18,12,29910,0,0,947.5373771190643
820.0,10.5,65,14,11,29910,0,0,994.968183517456
950.0,0.0,128,56,67,29749,0,0,830.7807862758636
950.0,2.0,103,47,48,29802,0,0,838.8120024204254
950.0,3.5,112,37,43,29807,0,1,844.5810995101929
950.0,4.0,100,32,35,29833,0,0,850.1525232791901
950.0,4.5,96,36,32,29836,0,0,858.5388424396515
950.0,5.0,85,36,27,29852,0,0,881.2874438762665
950.0,3.0,111,41,38,29810,0,0,883.5110058784485
950.0,1.0,117,92,87,29704,0,0,888.4146730899811
950.0,1.5,118,59,60,29763,0,0,894.8781645298004
950.0,2.5,107,59,48,29785,0,1,899.3213610649109
950.0,5.5,84,37,34,29843,0,2,880.8701171875
950.0,0.5,137,80,71,29712,0,0,934.4643974304199
950.0,6.0,95,18,32,29855,0,0,926.9756038188934
950.0,11.5,37,9,8,29945,0,1,836.2895545959473
950.0,10.5,44,15,11,29930,0,0,897.0330436229706
950.0,13.0,32,3,2,29963,0,0,587.6768620014191
950.0,12.5,40,4,2,29954,0,0,679.4742226600647
950.0,12.0,36,7,3,29954,0,0,821.7434732913971
950.0,14.0,17,1,3,29979,0,0,435.8757803440094
950.0,13.5,29,4,1,29966,0,0,530.1356644630432
950.0,14.5,10,1,3,29986,0,0,388.16732835769653
950.0,15.5,7,0,2,29991,0,0,317.19034695625305
950.0,16.0,3,0,2,29995,0,0,300.67247557640076
950.0,15.0,6,4,1,29989,0,0,415.33993268013
950.0,16.5,2,0,0,29998,0,0,249.4867444038391
950.0,17.0,1,0,0,29998,0,1,250.2144718170166
950.0,17.5,0,0,0,30000,0,0,237.81817317008972
950.0,18.0,0,0,0,30000,0,0,224.05591464042664
950.0,19.0,0,0,0,30000,0,0,207.82331562042236
950.0,18.5,0,0,0,30000,0,0,215.15621495246887
950.0,20.0,0,0,0,30000,0,0,197.9092311859131
950.0,19.5,0,0,0,30000,0,0,225.6284146308899
950.0,20.5,0,0,0,30000,0,0,195.75530767440796
950.0,22.0,0,0,0,30000,0,0,182.0175278186798
950.0,21.5,0,0,0,30000,0,0,190.60015392303467
950.0,21.0,1,0,0,29999,0,0,225.35148572921753
950.0,22.5,0,0,0,30000,0,0,180.9010193347931
950.0,23.5,0,0,0,30000,0,0,173.56248378753662
950.0,23.0,0,1,0,29999,0,0,182.0386655330658
950.0,24.5,0,0,0,30000,0,0,168.9123682975769
950.0,24.0,0,0,0,30000,0,0,170.70004677772522
950.0,25.0,0,0,0,30000,0,0,172.68350672721863
950.0,26.0,0,0,0,30000,0,0,160.95993089675903
950.0,25.5,0,0,0,30000,0,0,164.40283155441284
950.0,26.5,0,0,0,30000,0,0,160.9337854385376
950.0,27.5,0,0,0,30000,0,0,153.19985961914062
950.0,27.0,0,0,0,29999,0,1,160.56769967079163
950.0,28.0,0,0,0,30000,0,0,157.00509238243103
950.0,29.0,0,0,0,30000,0,0,148.1934950351715
950.0,28.5,0,0,0,30000,0,0,151.88689875602722
950.0,29.5,0,0,0,30000,0,0,151.59150648117065
950.0,30.0,0,0,0,30000,0,0,143.0171024799347
950.0,31.0,0,0,0,30000,0,0,147.59161591529846
950.0,30.5,0,0,0,30000,0,0,148.49105072021484
950.0,31.5,0,0,0,30000,0,0,139.5200309753418
950.0,32.5,0,0,0,30000,0,0,142.4033010005951
950.0,32.0,0,0,0,30000,0,0,144.75462365150452
950.0,7.0,90,14,19,29877,0,0,957.8715541362762
950.0,6.5,86,31,37,29846,0,0,997.224791765213
950.0,5.0,99,41,37,29823,0,0,860.0348987579346
950.0,4.5,97,37,25,29841,0,0,902.961149930954
950.0,5.5,86,35,30,29849,0,0,868.9682097434998
950.0,6.0,79,36,31,29854,0,0,898.3922550678253
950.0,6.5,93,23,25,29859,0,0,903.9676976203918
950.0,7.0,69,12,20,29899,0,0,833.7970204353333
950.0,7.5,78,17,12,29893,0,0,937.229795217514
950.0,8.0,63,11,16,29910,0,0,953.621009349823
950.0,9.0,65,11,15,29909,0,0,970.7661099433899
950.0,8.5,91,8,14,29887,0,0,1067.6696634292603
950.0,9.5,72,11,18,29899,0,0,990.1130802631378
950.0,10.0,51,8,18,29923,0,0,957.0599966049194
950.0,10.5,57,12,15,29916,0,0,930.0771124362946
950.0,11.0,55,6,7,29932,0,0,909.1743433475494
950.0,12.0,32,3,7,29958,0,0,665.9460973739624
950.0,11.5,52,6,8,29934,0,0,910.127977848053
950.0,12.5,25,5,5,29965,0,0,617.6653213500977
950.0,13.0,45,3,0,29952,0,0,772.9774582386017
950.0,13.5,24,4,5,29967,0,0,594.9078636169434
950.0,14.0,12,2,0,29986,0,0,428.48497915267944
950.0,14.5,12,1,1,29986,0,0,382.113907337188
3160.0,0.0,22,13,8,29957,0,0,400.25963497161865
3160.0,0.25,30,12,13,29945,0,0,403.2080612182617
3160.0,0.5,18,10,17,29955,0,0,399.85663771629333
3160.0,0.75,20,12,13,29955,0,0,401.28730607032776
3160.0,1.0,25,10,12,29952,0,1,411.7587420940399
3160.0,1.25,29,12,9,29950,0,0,421.4612863063812
3160.0,1.5,27,10,12,29950,0,1,423.561984539032
3160.0,1.75,23,10,15,29952,0,0,424.511216878891
3160.0,2.0,16,14,5,29963,0,2,413.1663064956665
3160.0,2.25,22,7,15,29956,0,0,442.67522263526917
3160.0,2.5,38,10,10,29942,0,0,445.11549401283264
3160.0,2.75,40,7,4,29949,0,0,442.50456142425537
3160.0,3.0,23,2,3,29972,0,0,439.5039310455322
3160.0,3.25,20,5,1,29974,0,0,435.47410678863525
3160.0,3.5,27,4,2,29967,0,0,473.55812668800354
3160.0,3.75,14,3,4,29979,0,0,464.05462646484375
3160.0,4.0,23,2,4,29971,0,0,467.6085023880005
3160.0,4.25,22,8,5,29965,0,0,499.57528710365295
3160.0,4.75,25,2,4,29969,0,0,538.2192962169647
3160.0,5.25,20,11,7,29962,0,0,541.8496491909027
3160.0,4.5,24,4,3,29969,0,0,543.5787842273712
3160.0,6.0,30,3,4,29963,0,0,557.1351237297058
3160.0,5.0,34,8,9,29949,0,0,588.5417242050171
3160.0,6.25,33,2,2,29963,0,0,589.0085051059723
3160.0,6.5,34,3,3,29960,0,0,591.5980072021484
3160.0,6.75,27,7,2,29964,0,0,592.1242725849152
3160.0,5.5,32,4,4,29960,0,0,593.1586050987244
3160.0,5.75,39,7,1,29952,0,1,604.9307885169983
3160.0,7.0,25,7,0,29968,0,0,634.5195074081421
3160.0,7.25,32,4,4,29959,0,1,581.3428037166595
3160.0,9.5,5,1,2,29992,0,0,426.92824721336365
3160.0,9.25,10,2,0,29988,0,0,439.08321499824524
3160.0,8.25,23,1,4,29972,0,0,537.4690206050873
3160.0,9.0,9,2,3,29986,0,0,541.8146593570709
3160.0,8.0,19,1,0,29980,0,0,579.8498711585999
3160.0,8.5,17,3,1,29979,0,0,560.961555480957
3160.0,9.75,3,1,1,29995,0,0,623.0462896823883
3160.0,7.75,22,3,4,29971,0,0,684.3224477767944
3160.0,8.75,19,2,1,29978,0,0,682.9685266017914
3160.0,7.5,25,0,2,29973,0,0,726.2536630630493
3160.0,10.0,4,1,0,29995,0,0,390.31369137763977
3160.0,10.5,1,0,0,29998,0,1,386.20292592048645
3160.0,11.75,0,0,1,29999,0,0,275.7893064022064
3160.0,11.0,0,0,0,30000,0,0,347.6419880390167
3160.0,11.5,0,0,0,30000,0,0,313.0208742618561
3160.0,10.75,1,0,0,29999,0,0,455.3314251899719
3160.0,10.25,0,1,0,29999,0,0,525.1514930725098
3160.0,12.0,0,0,0,30000,0,0,263.0996413230896
3160.0,12.5,0,0,0,30000,0,0,256.68564009666443
3160.0,11.25,0,0,0,30000,0,0,380.17301988601685
3160.0,13.0,0,0,0,30000,0,0,232.22265672683716
3160.0,12.25,0,0,0,30000,0,0,351.9383087158203
3160.0,12.75,0,0,0,30000,0,0,320.0692529678345
3160.0,13.25,0,0,0,30000,0,0,229.26962876319885
3160.0,13.75,0,0,0,30000,0,0,221.4731204509735
3160.0,13.5,0,0,0,30000,0,0,224.3396701812744
3160.0,14.0,0,0,0,30000,0,0,225.05143570899963
3160.0,14.75,0,0,0,30000,0,0,207.7489082813263
3160.0,14.25,0,0,0,30000,0,0,217.15722703933716
3160.0,14.5,0,0,0,30000,0,0,223.55333542823792
3160.0,15.25,0,0,0,30000,0,0,212.23643255233765
3160.0,15.0,0,0,0,30000,0,0,214.48954463005066
3160.0,15.5,0,0,0,29999,0,1,201.3218936920166
3160.0,15.75,0,0,0,30000,0,0,208.91128182411194
3160.0,16.0,0,0,0,30000,0,0,204.55578351020813
3160.0,16.25,0,0,0,30000,0,0,191.51694893836975
3160.0,16.75,0,0,0,30000,0,0,186.9978952407837
3160.0,16.5,0,0,0,30000,0,0,188.0552270412445
3160.0,17.25,0,0,0,29999,0,1,182.2375044822693
3160.0,17.0,0,0,0,30000,0,0,195.37743496894836
3160.0,17.5,0,0,0,30000,0,0,180.8113148212433
3160.0,17.75,0,0,0,30000,0,0,190.30769801139832
3160.0,18.0,0,0,0,30000,0,0,176.34914588928223
3160.0,18.5,0,0,0,30000,0,0,183.96285605430603
3160.0,18.25,0,0,0,30000,0,0,184.53689861297607
3160.0,19.0,0,0,0,30000,0,0,179.2323603630066
3160.0,18.75,0,0,0,30000,0,0,182.15347623825073
3160.0,19.25,0,0,0,30000,0,0,165.95847964286804
3160.0,19.75,0,0,0,30000,0,0,165.58879470825195
3160.0,19.5,0,0,0,30000,0,0,167.14168214797974
3160.0,20.25,0,0,0,30000,0,0,167.85394716262817
3160.0,20.0,0,0,0,30000,0,0,169.80449748039246
3160.0,20.75,0,0,0,30000,0,0,157.5176293849945
