e,b,n12,n23,n31,nd,nc,rej,time
1.0000e-02,0.0000,1001,3216,11,25096,0,676,747.3940
1.0000e-02,20.0000,633,3044,10,25710,0,603,756.1333
1.0000e-02,40.0000,606,2758,1,26029,0,606,719.2123
1.0000e-02,60.0000,647,2460,12,26265,0,616,754.2553
1.0000e-02,80.0000,683,2157,7,26555,0,598,777.8167
1.0000e-02,100.0000,581,2335,3,26455,0,626,806.0392
1.0000e-02,120.0000,618,2498,3,26237,0,644,759.0960
1.0000e-02,140.0000,535,1965,7,26861,0,632,691.7262
1.0000e-02,160.0000,545,1656,11,27126,0,662,683.4106
1.0000e-02,180.0000,439,1310,9,27538,0,704,616.8781
1.0000e-02,200.0000,277,857,6,28186,0,674,479.6453
1.0000e-02,220.0000,218,600,1,28454,0,727,407.4984
1.0000e-02,240.0000,131,337,1,28787,0,744,355.2425
1.0000e-02,260.0000,65,213,0,28924,0,798,297.1675
1.0000e-02,280.0000,31,169,0,28966,0,834,248.5661
1.0000e-02,300.0000,25,124,0,28982,0,869,231.0502
1.0000e-02,320.0000,6,89,0,29045,0,860,196.3154
1.0000e-02,340.0000,8,71,1,28975,0,945,180.4220
1.0000e-02,360.0000,6,44,0,28924,0,1026,160.0033
1.0000e-02,380.0000,4,34,0,28888,0,1074,142.5984
1.0000e-02,400.0000,2,26,0,28902,0,1070,136.5280
1.0000e-02,420.0000,0,25,0,28835,0,1140,122.2676
1.0000e-02,440.0000,1,16,0,28775,0,1208,114.9785
1.0000e-02,460.0000,1,19,0,28849,0,1131,107.2896
1.0000e-02,480.0000,0,15,0,28883,0,1102,103.1654
1.0000e-02,500.0000,0,15,0,28796,0,1189,98.1307
1.0000e-02,520.0000,0,13,0,28820,0,1167,92.1685
1.0000e-02,540.0000,0,13,0,28901,0,1086,86.8419
1.0000e-02,560.0000,0,15,0,28863,0,1122,83.3195
1.0000e-02,580.0000,0,11,0,28921,0,1068,80.0963
1.0000e-02,600.0000,0,7,0,28924,0,1069,77.3059
1.0000e-02,620.0000,0,10,0,28940,0,1050,75.7718
1.0000e-02,640.0000,0,5,0,29024,0,971,69.0345
1.0000e-02,660.0000,0,5,0,28991,0,1004,67.2175
1.0000e-02,680.0000,0,5,0,29051,0,944,67.1669
1.0000e-02,700.0000,0,11,0,28982,0,1007,63.2849
1.0000e-02,720.0000,0,10,0,29044,0,946,60.5821
1.0000e-02,740.0000,0,5,0,29031,0,964,58.7831
1.0000e-02,760.0000,0,4,0,29081,0,915,57.2761
1.0000e-02,780.0000,0,7,1,29075,0,917,54.6431
2.5000e-02,0.0000,699,2419,12,26553,0,317,230.5465
2.5000e-02,10.0000,495,2400,6,26822,0,277,213.8038
2.5000e-02,20.0000,468,2185,7,27026,0,314,220.7737
2.5000e-02,30.0000,391,2130,14,27159,0,306,266.7180
2.5000e-02,40.0000,448,1979,3,27277,0,293,272.3912
2.5000e-02,50.0000,479,1929,8,27305,0,279,222.4131
2.5000e-02,60.0000,492,1726,13,27464,0,305,237.1135
2.5000e-02,70.0000,506,1782,15,27406,0,291,279.6124
2.5000e-02,80.0000,442,1924,7,27329,0,298,244.2780
2.5000e-02,90.0000,438,2002,3,27224,0,333,296.2650
2.5000e-02,100.0000,412,1832,8,27417,0,331,243.9436
2.5000e-02,110.0000,403,1529,6,27735,0,327,236.6872
2.5000e-02,120.0000,398,1337,9,27938,0,318,230.0559
2.5000e-02,130.0000,394,1189,6,28111,0,300,257.0719
2.5000e-02,140.0000,338,1082,11,28253,0,316,214.1947
2.5000e-02,150.0000,319,903,5,28473,0,300,197.8183
2.5000e-02,160.0000,210,630,7,28852,0,301,174.4824
2.5000e-02,170.0000,187,473,6,29015,0,319,150.8994
2.5000e-02,180.0000,135,363,5,29178,0,319,155.5380
2.5000e-02,190.0000,86,251,0,29341,0,322,136.0142
2.5000e-02,200.0000,45,182,0,29440,0,333,125.4066
2.5000e-02,210.0000,34,172,2,29441,0,351,119.0191
2.5000e-02,220.0000,36,114,0,29500,0,350,104.7568
2.5000e-02,230.0000,17,89,0,29557,0,337,102.3051
2.5000e-02,240.0000,19,84,0,29563,0,334,97.1513
2.5000e-02,250.0000,14,73,0,29578,0,335,89.8628
2.5000e-02,260.0000,9,48,0,29544,0,399,88.3436
2.5000e-02,270.0000,10,31,0,29556,0,403,80.3923
2.5000e-02,280.0000,11,33,0,29616,0,340,79.7459
2.5000e-02,290.0000,10,27,0,29564,0,399,74.9408
2.5000e-02,300.0000,5,23,1,29575,0,396,73.7016
2.5000e-02,310.0000,3,12,1,29591,0,393,69.4708
2.5000e-02,320.0000,8,23,0,29560,0,409,94.8919
2.5000e-02,330.0000,5,16,0,29517,0,462,65.0517
2.5000e-02,340.0000,1,15,0,29545,0,439,74.2914
2.5000e-02,350.0000,0,15,0,29491,0,494,66.4886
2.5000e-02,360.0000,2,14,0,29508,0,476,65.8980
2.5000e-02,370.0000,2,4,0,29524,0,470,60.2882
2.5000e-02,380.0000,0,14,0,29518,0,468,60.4874
2.5000e-02,390.0000,0,6,0,29488,0,506,59.9465
2.5000e-02,400.0000,0,19,0,29429,0,552,56.1292
2.5000e-02,410.0000,0,6,0,29404,0,590,79.1845
2.5000e-02,420.0000,0,11,0,29413,0,576,57.6573
2.5000e-02,430.0000,0,10,0,29421,0,569,58.8117
2.5000e-02,440.0000,0,8,0,29394,0,598,52.9080
2.5000e-02,450.0000,0,6,0,29376,0,618,52.1376
2.5000e-02,460.0000,0,7,0,29386,0,607,48.9558
2.5000e-02,470.0000,0,4,0,29454,0,542,49.4230
2.5000e-02,480.0000,0,6,0,29408,0,586,47.8274
2.5000e-02,490.0000,0,9,0,29350,0,641,53.0003
2.5000e-02,500.0000,0,10,0,29394,0,596,50.3621
2.5000e-02,510.0000,0,7,0,29369,0,624,48.5959
2.5000e-02,520.0000,0,3,0,29412,0,585,50.2156
2.5000e-02,530.0000,0,9,0,29404,0,587,47.0963
2.5000e-02,540.0000,0,5,1,29415,0,579,51.2479
2.5000e-02,550.0000,0,7,1,29389,0,603,50.7740
2.5000e-02,560.0000,0,6,0,29479,0,515,49.1931
2.5000e-02,570.0000,0,9,0,29437,0,554,45.4042
2.5000e-02,580.0000,0,7,1,29415,0,577,44.8965
2.5000e-02,590.0000,0,5,0,29430,0,565,44.1767
2.5000e-02,600.0000,0,4,0,29463,0,533,49.4154
2.5000e-02,610.0000,0,2,0,29458,0,540,48.1591
2.5000e-02,620.0000,0,9,0,29522,0,469,47.4436
2.5000e-02,630.0000,0,7,0,29486,0,507,46.9236
2.5000e-02,640.0000,0,4,0,29468,0,528,47.7726
2.5000e-02,650.0000,0,3,0,29501,0,496,47.3371
2.5000e-02,660.0000,0,3,0,29535,0,462,46.2029
2.5000e-02,670.0000,0,7,0,29543,0,450,41.4464
2.5000e-02,680.0000,0,3,0,29505,0,492,41.1626
2.5000e-02,690.0000,0,3,0,29503,0,494,45.9545
2.5000e-02,700.0000,0,5,0,29492,0,503,44.5207
2.5000e-02,710.0000,0,1,0,29561,0,438,45.0552
2.5000e-02,720.0000,0,3,0,29539,0,458,45.1440
2.5000e-02,730.0000,0,5,0,29500,0,495,38.1694
2.5000e-02,740.0000,0,3,0,29514,0,483,39.4624
2.5000e-02,750.0000,0,4,0,29559,0,437,40.6542
2.5000e-02,760.0000,0,2,0,29496,0,502,39.7213
2.5000e-02,770.0000,0,1,0,29599,0,400,38.2769
2.5000e-02,780.0000,0,3,0,29517,0,480,43.8233
2.5000e-02,790.0000,0,2,0,29534,0,464,44.0874
5.0000e-02,0.0000,619,1910,7,27291,0,173,639.3438
5.0000e-02,15.0000,396,1763,15,27656,0,170,719.1873
5.0000e-02,30.0000,344,1561,14,27907,0,174,637.0525
5.0000e-02,45.0000,373,1483,9,27960,0,175,636.5064
5.0000e-02,60.0000,354,1447,12,28022,0,165,713.3824
5.0000e-02,75.0000,346,1557,11,27906,0,180,675.1365
5.0000e-02,90.0000,332,1212,6,28298,0,152,612.4107
5.0000e-02,105.0000,324,1015,11,28478,0,172,630.0436
5.0000e-02,120.0000,290,783,10,28728,0,189,543.6489
5.0000e-02,135.0000,178,511,7,29129,0,175,435.2257
5.0000e-02,150.0000,123,245,5,29426,0,201,360.1875
5.0000e-02,165.0000,44,167,2,29583,0,204,288.2778
5.0000e-02,180.0000,26,136,1,29657,0,180,255.1918
5.0000e-02,195.0000,17,69,0,29710,0,204,210.3318
5.0000e-02,210.0000,6,51,0,29752,0,191,191.7955
5.0000e-02,225.0000,5,28,1,29796,0,170,172.6802
5.0000e-02,240.0000,6,24,0,29792,0,178,161.8151
5.0000e-02,255.0000,4,19,0,29779,0,198,145.1308
5.0000e-02,270.0000,2,13,0,29806,0,179,135.0605
5.0000e-02,285.0000,2,14,0,29764,0,220,138.8976
5.0000e-02,300.0000,1,12,0,29781,0,206,119.7302
5.0000e-02,315.0000,1,5,0,29770,0,224,113.1322
5.0000e-02,330.0000,0,4,0,29727,0,269,102.9569
5.0000e-02,345.0000,0,7,0,29744,0,249,100.0291
5.0000e-02,360.0000,1,9,0,29699,0,291,93.4469
5.0000e-02,375.0000,0,4,0,29689,0,307,89.2794
5.0000e-02,390.0000,0,7,0,29660,0,333,85.8671
5.0000e-02,405.0000,0,1,1,29673,0,325,82.7344
5.0000e-02,420.0000,0,1,0,29711,0,288,79.0963
5.0000e-02,435.0000,0,5,0,29653,0,342,73.8871
5.0000e-02,450.0000,0,5,0,29612,0,383,72.4052
5.0000e-02,465.0000,0,2,0,29606,0,392,68.5776
5.0000e-02,480.0000,0,7,0,29646,0,347,66.7284
5.0000e-02,495.0000,0,4,0,29618,0,378,66.4093
5.0000e-02,510.0000,0,2,0,29630,0,368,63.1092
5.0000e-02,525.0000,0,0,0,29614,0,386,61.6721
5.0000e-02,540.0000,0,2,0,29630,0,368,59.7526
5.0000e-02,555.0000,0,4,0,29650,0,346,58.2586
5.0000e-02,570.0000,0,2,0,29674,0,324,55.8982
5.0000e-02,585.0000,0,1,0,29724,0,275,56.5518
7.5000e-02,0.0000,502,1625,10,27740,0,123,617.3604
7.5000e-02,15.0000,315,1452,17,28085,0,131,642.2612
7.5000e-02,30.0000,265,1265,11,28335,0,124,623.2045
7.5000e-02,45.0000,299,1218,4,28368,0,111,628.6462
7.5000e-02,60.0000,329,1318,8,28229,0,116,655.7247
7.5000e-02,75.0000,311,1243,4,28329,0,113,560.4421
7.5000e-02,90.0000,254,822,7,28790,0,127,558.5916
7.5000e-02,105.0000,264,763,18,28809,0,146,547.6067
7.5000e-02,120.0000,198,467,6,29190,0,139,445.2131
7.5000e-02,135.0000,116,259,4,29486,0,135,344.2358
7.5000e-02,150.0000,47,140,3,29681,0,129,283.8893
7.5000e-02,165.0000,24,82,1,29775,0,118,240.1488
7.5000e-02,180.0000,12,44,0,29792,0,152,197.8279
7.5000e-02,195.0000,7,33,1,29818,0,141,186.3578
7.5000e-02,210.0000,1,17,0,29829,0,153,158.4408
7.5000e-02,225.0000,2,9,0,29842,0,147,144.6000
7.5000e-02,240.0000,4,10,0,29849,0,137,161.4838
7.5000e-02,255.0000,4,5,0,29847,0,144,124.5907
7.5000e-02,270.0000,5,7,1,29834,0,153,120.7915
7.5000e-02,285.0000,3,6,0,29845,0,146,110.8758
7.5000e-02,300.0000,2,3,0,29821,0,174,102.3756
7.5000e-02,315.0000,2,6,0,29841,0,151,98.1964
7.5000e-02,330.0000,0,2,0,29831,0,167,92.8506
7.5000e-02,345.0000,0,2,0,29800,0,198,86.7961
7.5000e-02,360.0000,0,3,0,29783,0,214,82.3077
7.5000e-02,375.0000,1,0,0,29781,0,218,78.0606
7.5000e-02,390.0000,0,1,0,29772,0,227,74.1191
7.5000e-02,405.0000,0,4,0,29765,0,231,71.0654
7.5000e-02,420.0000,0,5,0,29766,0,229,68.3086
7.5000e-02,435.0000,0,2,0,29717,0,281,65.8673
7.5000e-02,450.0000,0,2,0,29702,0,296,63.1752
7.5000e-02,465.0000,0,3,0,29712,0,285,59.5801
7.5000e-02,480.0000,0,0,0,29735,0,265,58.7100
7.5000e-02,495.0000,0,3,0,29720,0,277,57.3320
7.5000e-02,510.0000,0,2,0,29714,0,284,55.9985
7.5000e-02,525.0000,0,1,0,29741,0,258,54.3489
7.5000e-02,540.0000,0,1,0,29755,0,244,51.6552
7.5000e-02,555.0000,0,3,0,29759,0,238,50.4915
7.5000e-02,570.0000,0,3,0,29752,0,245,48.4581
7.5000e-02,585.0000,0,2,0,29765,0,233,48.0028
1.0000e-01,0.0000,469,1373,20,28019,0,119,191.9381
1.0000e-01,5.0000,333,1374,18,28164,0,111,206.4166
1.0000e-01,10.0000,348,1333,15,28185,0,119,246.8741
1.0000e-01,15.0000,278,1263,13,28348,0,98,203.9119
1.0000e-01,20.0000,264,1237,10,28396,0,93,200.1043
1.0000e-01,25.0000,280,1185,15,28427,0,93,197.2770
1.0000e-01,30.0000,298,1116,12,28478,0,96,187.8933
1.0000e-01,35.0000,290,1160,18,28432,0,100,211.6640
1.0000e-01,40.0000,265,1122,13,28487,0,113,220.3773
1.0000e-01,45.0000,272,1087,9,28522,0,110,258.3320
1.0000e-01,50.0000,269,1072,10,28555,0,94,232.0345
1.0000e-01,55.0000,268,1109,10,28512,0,101,220.8650
1.0000e-01,60.0000,281,1217,7,28396,0,99,229.4174
1.0000e-01,65.0000,266,1154,10,28461,0,109,213.1834
1.0000e-01,70.0000,275,1106,7,28519,0,93,202.5669
1.0000e-01,75.0000,286,948,6,28649,0,111,208.2008
1.0000e-01,80.0000,266,783,10,28829,0,112,215.7660
1.0000e-01,85.0000,258,801,9,28814,0,118,186.5962
1.0000e-01,90.0000,253,736,13,28901,0,97,233.0587
1.0000e-01,95.0000,258,693,8,28926,0,115,258.0707
1.0000e-01,100.0000,207,653,11,29021,0,108,190.2048
1.0000e-01,105.0000,192,552,11,29134,0,111,213.8882
1.0000e-01,110.0000,188,451,9,29240,0,112,172.6415
1.0000e-01,115.0000,162,334,11,29385,0,108,160.3879
1.0000e-01,120.0000,121,312,5,29454,0,108,159.4988
1.0000e-01,125.0000,83,231,6,29556,0,124,154.7848
1.0000e-01,130.0000,75,202,1,29620,0,102,139.8241
1.0000e-01,135.0000,63,162,2,29670,0,103,133.0722
1.0000e-01,140.0000,33,145,2,29711,0,109,114.5009
1.0000e-01,145.0000,25,93,0,29770,0,112,125.4850
1.0000e-01,150.0000,24,99,0,29763,0,114,100.9794
1.0000e-01,155.0000,18,60,0,29815,0,107,89.9896
1.0000e-01,160.0000,12,59,0,29825,0,104,93.3920
1.0000e-01,165.0000,11,49,0,29819,0,121,92.7681
1.0000e-01,170.0000,12,42,0,29840,0,106,113.6893
1.0000e-01,175.0000,13,24,0,29876,0,87,80.0761
1.0000e-01,180.0000,8,15,0,29872,0,105,77.6557
1.0000e-01,185.0000,7,22,0,29874,0,97,99.4615
1.0000e-01,190.0000,4,15,1,29846,0,134,75.4563
1.0000e-01,195.0000,6,23,0,29850,0,121,69.6543
1.0000e-01,200.0000,6,16,0,29867,0,111,70.0789
1.0000e-01,205.0000,1,7,0,29899,0,93,70.0075
1.0000e-01,210.0000,5,12,1,29868,0,114,84.9837
1.0000e-01,215.0000,0,6,1,29876,0,117,66.6740
1.0000e-01,220.0000,3,10,0,29867,0,120,66.9978
1.0000e-01,225.0000,1,11,0,29884,0,104,64.2166
1.0000e-01,230.0000,2,6,0,29882,0,110,63.2546
1.0000e-01,235.0000,3,6,0,29854,0,137,63.3833
1.0000e-01,240.0000,1,6,1,29874,0,118,65.4920
1.0000e-01,245.0000,3,9,0,29883,0,105,64.5227
1.0000e-01,250.0000,0,4,0,29866,0,130,59.6672
1.0000e-01,255.0000,3,3,0,29871,0,123,60.4469
1.0000e-01,260.0000,4,3,0,29868,0,125,59.9187
1.0000e-01,265.0000,1,4,0,29878,0,117,59.6924
1.0000e-01,270.0000,0,1,0,29889,0,110,57.9205
1.0000e-01,275.0000,2,5,0,29876,0,117,56.2347
1.0000e-01,280.0000,2,6,0,29825,0,167,54.8142
1.0000e-01,285.0000,3,2,0,29859,0,136,78.0214
1.0000e-01,290.0000,0,2,0,29866,0,132,54.4234
1.0000e-01,295.0000,0,4,0,29867,0,129,54.1420
1.0000e-01,300.0000,0,5,0,29866,0,129,49.9701
1.0000e-01,305.0000,0,5,1,29858,0,136,51.7392
1.0000e-01,310.0000,0,3,0,29862,0,135,52.6089
1.0000e-01,315.0000,0,5,0,29872,0,123,55.3913
1.0000e-01,320.0000,1,4,0,29841,0,154,52.7905
1.0000e-01,325.0000,0,4,0,29870,0,126,67.3251
1.0000e-01,330.0000,1,3,0,29831,0,165,53.8797
1.0000e-01,335.0000,0,2,0,29853,0,145,51.0831
1.0000e-01,340.0000,0,6,0,29858,0,136,56.0731
1.0000e-01,345.0000,0,3,0,29848,0,149,50.9979
1.0000e-01,350.0000,0,9,0,29843,0,148,52.9559
1.0000e-01,355.0000,0,2,0,29860,0,138,47.3898
1.0000e-01,360.0000,0,3,0,29832,0,165,49.8746
1.0000e-01,365.0000,1,3,0,29822,0,174,51.1539
1.0000e-01,370.0000,0,3,1,29822,0,174,76.2305
1.0000e-01,375.0000,0,3,0,29847,0,150,46.8770
1.0000e-01,380.0000,1,1,0,29846,0,152,46.2878
1.0000e-01,385.0000,0,4,0,29828,0,168,44.3955
1.0000e-01,390.0000,0,3,0,29816,0,181,45.9269
1.0000e-01,395.0000,0,5,0,29819,0,176,45.9524
2.5000e-01,0.0000,440,969,17,28528,0,46,178.3372
2.5000e-01,5.0000,280,938,17,28714,0,51,197.8968
2.5000e-01,10.0000,255,973,13,28712,0,47,186.3081
2.5000e-01,15.0000,225,849,17,28866,0,43,194.2637
2.5000e-01,20.0000,251,847,13,28849,0,40,195.7685
2.5000e-01,25.0000,215,806,15,28927,0,37,213.1569
2.5000e-01,30.0000,213,745,19,28966,0,57,200.9631
2.5000e-01,35.0000,214,783,10,28939,0,54,209.5832
2.5000e-01,40.0000,227,760,18,28950,0,45,198.7457
2.5000e-01,45.0000,203,825,9,28913,0,50,200.2172
2.5000e-01,50.0000,209,838,13,28895,0,45,197.3289
2.5000e-01,55.0000,193,747,6,29003,0,51,181.3618
2.5000e-01,60.0000,214,699,8,29040,0,39,182.8993
2.5000e-01,65.0000,200,596,6,29147,0,51,195.0125
2.5000e-01,70.0000,207,555,11,29173,0,54,181.0405
2.5000e-01,75.0000,214,502,10,29224,0,50,181.7213
2.5000e-01,80.0000,176,513,14,29252,0,45,181.8581
2.5000e-01,85.0000,155,383,14,29379,0,69,184.7615
2.5000e-01,90.0000,116,292,4,29549,0,39,162.5948
2.5000e-01,95.0000,110,226,4,29610,0,50,132.7242
2.5000e-01,100.0000,90,182,4,29682,0,42,127.2280
2.5000e-01,105.0000,63,124,2,29750,0,61,115.3940
2.5000e-01,110.0000,43,101,2,29794,0,60,106.4230
2.5000e-01,115.0000,15,72,2,29854,0,57,105.7954
2.5000e-01,120.0000,28,55,0,29866,0,51,121.3204
2.5000e-01,125.0000,16,44,1,29879,0,60,125.8447
2.5000e-01,130.0000,11,29,0,29908,0,52,79.8926
2.5000e-01,135.0000,8,26,0,29923,0,43,83.8932
2.5000e-01,140.0000,6,17,0,29913,0,64,75.7192
2.5000e-01,145.0000,0,18,0,29934,0,48,77.3814
2.5000e-01,150.0000,2,15,0,29928,0,55,66.9945
2.5000e-01,155.0000,3,9,0,29946,0,42,71.4778
2.5000e-01,160.0000,2,3,0,29952,0,43,66.3633
2.5000e-01,165.0000,2,5,0,29941,0,52,98.6951
2.5000e-01,170.0000,2,4,0,29940,0,54,63.4372
2.5000e-01,175.0000,1,5,0,29944,0,50,60.6124
2.5000e-01,180.0000,1,5,0,29930,0,64,57.4635
2.5000e-01,185.0000,1,2,0,29948,0,49,57.6611
2.5000e-01,190.0000,3,4,0,29932,0,61,57.8110
2.5000e-01,195.0000,0,2,0,29942,0,56,56.6655
2.5000e-01,200.0000,2,4,0,29939,0,55,58.5823
2.5000e-01,205.0000,1,2,0,29936,0,61,56.3956
2.5000e-01,210.0000,0,1,0,29952,0,47,55.7425
2.5000e-01,215.0000,1,2,0,29930,0,67,53.3158
2.5000e-01,220.0000,0,2,0,29944,0,54,55.0702
2.5000e-01,225.0000,0,4,0,29943,0,53,52.2822
2.5000e-01,230.0000,2,2,0,29947,0,49,48.5611
2.5000e-01,235.0000,0,1,0,29936,0,63,50.6362
2.5000e-01,240.0000,1,0,0,29927,0,72,49.2816
2.5000e-01,245.0000,1,0,0,29941,0,58,47.4917
2.5000e-01,250.0000,0,1,0,29946,0,53,51.8106
2.5000e-01,255.0000,0,0,0,29932,0,68,51.3586
2.5000e-01,260.0000,0,2,0,29957,0,41,50.4903
2.5000e-01,265.0000,1,1,0,29923,0,75,49.7883
2.5000e-01,270.0000,0,1,0,29948,0,51,50.7384
2.5000e-01,275.0000,0,1,0,29925,0,74,47.6151
2.5000e-01,280.0000,1,2,0,29927,0,70,45.0765
2.5000e-01,285.0000,1,1,0,29946,0,52,43.1692
2.5000e-01,290.0000,0,1,0,29943,0,56,44.8423
2.5000e-01,295.0000,0,2,0,29935,0,63,44.7047
2.5000e-01,300.0000,0,2,0,29934,0,64,43.9153
2.5000e-01,305.0000,0,0,0,29935,0,65,43.0820
2.5000e-01,310.0000,0,0,0,29924,0,76,43.6351
2.5000e-01,315.0000,0,0,0,29927,0,73,41.5374
2.5000e-01,320.0000,0,0,0,29943,0,57,42.5708
2.5000e-01,325.0000,0,0,0,29946,0,54,41.9342
2.5000e-01,330.0000,1,1,0,29928,0,70,40.5532
2.5000e-01,335.0000,0,1,0,29925,0,74,40.3860
2.5000e-01,340.0000,1,1,0,29933,0,65,40.4887
